"sa2_name_2021","age_group","pop_2021","pop2011_as21","abs_change","growth_rate","in_wslhd_2021","in_metro_2021"
"Eden","50_59",451,514,-63,-0.122568093385214,0,0
"Eden","60_69",618,459,159,0.34640522875817,0,0
"Eden","70_79",503,325,178,0.547692307692308,0,0
"Eden","80_89",212,163,49,0.300613496932515,0,0
"Eden","90_99",64,25,39,1.56,0,0
"Eden","100_plus",0,5,-5,-1,0,0
"Eurobodalla Hinterland","0_9",290,324,-34,-0.104938271604938,0,0
"Eurobodalla Hinterland","10_19",361,449,-88,-0.195991091314031,0,0
"Eurobodalla Hinterland","20_29",279,172,107,0.622093023255814,0,0
"Eurobodalla Hinterland","30_39",270,277,-7,-0.0252707581227437,0,0
"Eurobodalla Hinterland","40_49",386,516,-130,-0.251937984496124,0,0
"Eurobodalla Hinterland","50_59",643,587,56,0.0954003407155026,0,0
"Eurobodalla Hinterland","60_69",667,560,107,0.191071428571429,0,0
"Eurobodalla Hinterland","70_79",511,220,291,1.32272727272727,0,0
"Eurobodalla Hinterland","80_89",119,86,33,0.383720930232558,0,0
"Eurobodalla Hinterland","90_99",14,14,0,0,0,0
"Eurobodalla Hinterland","100_plus",0,0,0,NA,0,0
"Merimbula - Tura Beach","0_9",919,936,-17,-0.0181623931623932,0,0
"Merimbula - Tura Beach","10_19",1137,1109,28,0.0252479711451758,0,0
"Merimbula - Tura Beach","20_29",853,629,224,0.356120826709062,0,0
"Merimbula - Tura Beach","30_39",1002,787,215,0.273189326556544,0,0
"Merimbula - Tura Beach","40_49",1132,1204,-72,-0.0598006644518272,0,0
"Merimbula - Tura Beach","50_59",1549,1532,17,0.0110966057441253,0,0
"Merimbula - Tura Beach","60_69",2149,1660,489,0.294578313253012,0,0
"Merimbula - Tura Beach","70_79",1803,1189,614,0.516400336417157,0,0
"Merimbula - Tura Beach","80_89",778,611,167,0.273322422258592,0,0
"Merimbula - Tura Beach","90_99",186,116,70,0.603448275862069,0,0
"Merimbula - Tura Beach","100_plus",4,3,1,0.333333333333333,0,0
"Moruya - Tuross Head","0_9",666,750,-84,-0.112,0,0
"Moruya - Tuross Head","10_19",815,961,-146,-0.151925078043704,0,0
"Moruya - Tuross Head","20_29",598,456,142,0.31140350877193,0,0
"Moruya - Tuross Head","30_39",707,643,64,0.0995334370139969,0,0
"Moruya - Tuross Head","40_49",810,937,-127,-0.135538954108858,0,0
"Moruya - Tuross Head","50_59",1268,1290,-22,-0.0170542635658915,0,0
"Moruya - Tuross Head","60_69",1868,1314,554,0.421613394216134,0,0
"Moruya - Tuross Head","70_79",1273,851,422,0.495887191539365,0,0
"Moruya - Tuross Head","80_89",495,365,130,0.356164383561644,0,0
"Moruya - Tuross Head","90_99",96,48,48,1,0,0
"Moruya - Tuross Head","100_plus",0,0,0,NA,0,0
"Narooma - Bermagui","0_9",788,801,-13,-0.0162297128589263,0,0
"Narooma - Bermagui","10_19",864,809,55,0.0679851668726823,0,0
"Narooma - Bermagui","20_29",544,458,86,0.187772925764192,0,0
"Narooma - Bermagui","30_39",774,633,141,0.222748815165877,0,0
"Narooma - Bermagui","40_49",827,929,-102,-0.109795479009688,0,0
"Narooma - Bermagui","50_59",1282,1502,-220,-0.14647137150466,0,0
"Narooma - Bermagui","60_69",2259,1704,555,0.325704225352113,0,0
"Narooma - Bermagui","70_79",1707,1054,653,0.61954459203036,0,0
"Narooma - Bermagui","80_89",640,647,-7,-0.0108191653786708,0,0
"Narooma - Bermagui","90_99",192,95,97,1.02105263157895,0,0
"Narooma - Bermagui","100_plus",4,0,4,NA,0,0
"Goulburn","0_9",2986,2657,329,0.12382386149793,0,0
"Goulburn","10_19",2797,2829,-32,-0.0113114174620007,0,0
"Goulburn","20_29",3092,2580,512,0.198449612403101,0,0
"Goulburn","30_39",3256,2660,596,0.22406015037594,0,0
"Goulburn","40_49",2780,2921,-141,-0.0482711400205409,0,0
"Goulburn","50_59",3058,2798,260,0.0929235167977127,0,0
"Goulburn","60_69",2882,2359,523,0.221704111911827,0,0
"Goulburn","70_79",2322,1528,794,0.519633507853403,0,0
"Goulburn","80_89",1087,989,98,0.0990899898887765,0,0
"Goulburn","90_99",310,157,153,0.974522292993631,0,0
"Goulburn","100_plus",4,7,-3,-0.428571428571429,0,0
"Goulburn Surrounds","0_9",1461,1356,105,0.0774336283185841,0,0
"Goulburn Surrounds","10_19",1650,1586,64,0.0403530895334174,0,0
"Goulburn Surrounds","20_29",1100,777,323,0.415701415701416,0,0
"Goulburn Surrounds","30_39",1350,1133,217,0.191526919682259,0,0
"Goulburn Surrounds","40_49",1627,1710,-83,-0.0485380116959064,0,0
"Goulburn Surrounds","50_59",2186,1806,380,0.210409745293466,0,0
"Goulburn Surrounds","60_69",2244,1787,457,0.255735870173475,0,0
"Goulburn Surrounds","70_79",1559,1034,525,0.507736943907157,0,0
"Goulburn Surrounds","80_89",569,379,190,0.50131926121372,0,0
"Goulburn Surrounds","90_99",93,49,44,0.897959183673469,0,0
"Goulburn Surrounds","100_plus",0,0,0,NA,0,0
"Yass","0_9",829,900,-71,-0.0788888888888889,0,0
"Yass","10_19",864,839,25,0.0297973778307509,0,0
"Yass","20_29",673,669,4,0.00597907324364723,0,0
"Yass","30_39",832,773,59,0.0763260025873221,0,0
"Yass","40_49",818,890,-72,-0.0808988764044944,0,0
"Yass","50_59",855,794,61,0.0768261964735516,0,0
"Yass","60_69",808,667,141,0.211394302848576,0,0
"Yass","70_79",647,428,219,0.511682242990654,0,0
"Yass","80_89",318,310,8,0.0258064516129032,0,0
"Yass","90_99",111,49,62,1.26530612244898,0,0
"Yass","100_plus",3,0,3,NA,0,0
"Yass Surrounds","0_9",1606,1466.1789952,139.8210048,0.09536421218538,0,0
"Yass Surrounds","10_19",1792,1505.167808,286.832192,0.190564926033815,0,0
"Yass Surrounds","20_29",1033,704.1024328,328.8975672,0.467116078397961,0,0
"Yass Surrounds","30_39",1336,1327.1317992,8.86820080000007,0.00668223066114899,0,0
"Yass Surrounds","40_49",1921,1750.1671088,170.8328912,0.0976094741702301,0,0
"Yass Surrounds","50_59",2028,1660.1796944,367.8203056,0.22155451415332,0,0
"Yass Surrounds","60_69",1623,1293.1611656,329.8388344,0.255063980557258,0,0
"Yass Surrounds","70_79",1019,514.103132,504.896868,0.982092573596692,0,0
"Yass Surrounds","80_89",318,159.0538384,158.9461616,0.999323016652203,0,0
"Yass Surrounds","90_99",44,17.0073416,26.9926584,1.58711802437131,0,0
"Yass Surrounds","100_plus",0,0.001748,-0.001748,-1,0,0
"Young","0_9",1419,1510,-91,-0.0602649006622517,0,0
"Young","10_19",1514,1477,37,0.025050778605281,0,0
"Young","20_29",1106,1012,94,0.0928853754940712,0,0
"Young","30_39",1220,1186,34,0.0286677908937605,0,0
"Young","40_49",1236,1278,-42,-0.0328638497652582,0,0
"Young","50_59",1314,1224,90,0.0735294117647059,0,0
"Young","60_69",1320,1189,131,0.110176619007569,0,0
"Young","70_79",1168,812,356,0.438423645320197,0,0
"Young","80_89",563,491,72,0.146639511201629,0,0
"Young","90_99",142,91,51,0.56043956043956,0,0
"Young","100_plus",0,8,-8,-1,0,0
"Young Surrounds","0_9",861,924,-63,-0.0681818181818182,0,0
"Young Surrounds","10_19",840,989,-149,-0.150657229524773,0,0
"Young Surrounds","20_29",687,552,135,0.244565217391304,0,0
"Young Surrounds","30_39",692,695,-3,-0.00431654676258993,0,0
"Young Surrounds","40_49",784,1006,-222,-0.220675944333996,0,0
"Young Surrounds","50_59",1189,1100,89,0.0809090909090909,0,0
"Young Surrounds","60_69",1220,1140,80,0.0701754385964912,0,0
"Young Surrounds","70_79",1005,629,376,0.597774244833068,0,0
"Young Surrounds","80_89",339,309,30,0.0970873786407767,0,0
"Young Surrounds","90_99",61,53,8,0.150943396226415,0,0
"Young Surrounds","100_plus",0,0,0,NA,0,0
"Avoca Beach - Copacabana","0_9",917,988,-71,-0.0718623481781376,0,0
"Avoca Beach - Copacabana","10_19",1167,1088,79,0.0726102941176471,0,0
"Avoca Beach - Copacabana","20_29",604,640,-36,-0.05625,0,0
"Avoca Beach - Copacabana","30_39",701,793,-92,-0.116015132408575,0,0
"Avoca Beach - Copacabana","40_49",1095,1190,-95,-0.0798319327731092,0,0
"Avoca Beach - Copacabana","50_59",1179,1063,116,0.109125117591722,0,0
"Avoca Beach - Copacabana","60_69",1003,712,291,0.408707865168539,0,0
"Avoca Beach - Copacabana","70_79",619,337,282,0.836795252225519,0,0
"Avoca Beach - Copacabana","80_89",199,173,26,0.15028901734104,0,0
"Avoca Beach - Copacabana","90_99",27,30,-3,-0.1,0,0
"Avoca Beach - Copacabana","100_plus",0,0,0,NA,0,0
"Box Head - MacMasters Beach","0_9",1152,1146,6,0.00523560209424084,0,0
"Box Head - MacMasters Beach","10_19",1283,1402,-119,-0.0848787446504993,0,0
"Box Head - MacMasters Beach","20_29",795,814,-19,-0.0233415233415233,0,0
"Box Head - MacMasters Beach","30_39",940,968,-28,-0.0289256198347107,0,0
"Box Head - MacMasters Beach","40_49",1394,1426,-32,-0.0224403927068724,0,0
"Box Head - MacMasters Beach","50_59",1542,1607,-65,-0.0404480398257623,0,0
"Box Head - MacMasters Beach","60_69",1779,1511,268,0.177365982792852,0,0
"Box Head - MacMasters Beach","70_79",1550,934,616,0.659528907922912,0,0
"Box Head - MacMasters Beach","80_89",516,473,43,0.0909090909090909,0,0
"Box Head - MacMasters Beach","90_99",89,62,27,0.435483870967742,0,0
"Box Head - MacMasters Beach","100_plus",0,0,0,NA,0,0
"Calga - Kulnura","0_9",404,552,-148,-0.268115942028986,0,0
"Calga - Kulnura","10_19",535,579,-44,-0.075993091537133,0,0
"Calga - Kulnura","20_29",489,389,100,0.25706940874036,0,0
"Calga - Kulnura","30_39",485,516,-31,-0.060077519379845,0,0
"Calga - Kulnura","40_49",570,726,-156,-0.214876033057851,0,0
"Calga - Kulnura","50_59",852,660,192,0.290909090909091,0,0
"Calga - Kulnura","60_69",735,612,123,0.200980392156863,0,0
"Calga - Kulnura","70_79",477,270,207,0.766666666666667,0,0
"Calga - Kulnura","80_89",161,102,59,0.57843137254902,0,0
"Calga - Kulnura","90_99",20,12,8,0.666666666666667,0,0
"Calga - Kulnura","100_plus",0,0,0,NA,0,0
"Erina - Green Point","0_9",1457,1395,62,0.0444444444444444,0,0
"Erina - Green Point","10_19",1718,1808,-90,-0.0497787610619469,0,0
"Erina - Green Point","20_29",1144,1160,-16,-0.0137931034482759,0,0
"Erina - Green Point","30_39",1317,1152,165,0.143229166666667,0,0
"Erina - Green Point","40_49",1606,1750,-144,-0.0822857142857143,0,0
"Erina - Green Point","50_59",1797,1831,-34,-0.0185690879300928,0,0
"Erina - Green Point","60_69",1876,1648,228,0.138349514563107,0,0
"Erina - Green Point","70_79",2058,1410,648,0.459574468085106,0,0
"Erina - Green Point","80_89",1304,1148,156,0.13588850174216,0,0
"Erina - Green Point","90_99",458,296,162,0.547297297297297,0,0
"Erina - Green Point","100_plus",22,3,19,6.33333333333333,0,0
"Gosford - Springfield","0_9",2180,2042,138,0.0675808031341822,0,0
"Gosford - Springfield","10_19",2119,1849,270,0.146024878312601,0,0
"Gosford - Springfield","20_29",3271,2838,433,0.152572233967583,0,0
"Gosford - Springfield","30_39",3234,2384,850,0.356543624161074,0,0
"Gosford - Springfield","40_49",2646,2394,252,0.105263157894737,0,0
"Gosford - Springfield","50_59",2614,2436,178,0.0730706075533662,0,0
"Gosford - Springfield","60_69",2468,1836,632,0.344226579520697,0,0
"Gosford - Springfield","70_79",1641,1236,405,0.327669902912621,0,0
"Gosford - Springfield","80_89",789,892,-103,-0.115470852017937,0,0
"Gosford - Springfield","90_99",230,164,66,0.402439024390244,0,0
"Gosford - Springfield","100_plus",3,0,3,NA,0,0
"Kariong","0_9",915,1066,-151,-0.141651031894934,0,0
"Kariong","10_19",1023,1223,-200,-0.163532297628782,0,0
"Kariong","20_29",805,669,136,0.203288490284006,0,0
"Kariong","30_39",788,928,-140,-0.150862068965517,0,0
"Kariong","40_49",988,1088,-100,-0.0919117647058824,0,0
"Kariong","50_59",918,733,185,0.252387448840382,0,0
"Kariong","60_69",618,392,226,0.576530612244898,0,0
"Kariong","70_79",268,249,19,0.0763052208835341,0,0
"Kariong","80_89",140,94,46,0.48936170212766,0,0
"Kariong","90_99",19,9,10,1.11111111111111,0,0
"Kariong","100_plus",0,0,0,NA,0,0
"Kincumber - Picketts Valley","0_9",836,800.2258335,35.7741665,0.0447050882418181,0,0
"Kincumber - Picketts Valley","10_19",907,959.07216,-52.0721600000001,-0.0542943087827719,0,0
"Kincumber - Picketts Valley","20_29",641,687.335048,-46.335048,-0.0674126077737855,0,0
"Kincumber - Picketts Valley","30_39",801,671.350512,129.649488,0.19311743371397,0,0
"Kincumber - Picketts Valley","40_49",813,913.116619,-100.116619,-0.109642751995515,0,0
"Kincumber - Picketts Valley","50_59",846,891.137882,-45.137882,-0.0506519618475831,0,0
"Kincumber - Picketts Valley","60_69",914,662.3592105,251.6407895,0.379915890820091,0,0
"Kincumber - Picketts Valley","70_79",941,622.3978705,318.6021295,0.511894633000676,0,0
"Kincumber - Picketts Valley","80_89",680,727.296388,-47.296388,-0.0650304178329014,0,0
"Kincumber - Picketts Valley","90_99",229,150.8540585,78.1459415,0.518023461065849,0,0
"Kincumber - Picketts Valley","100_plus",5,2.9971005,2.0028995,0.668279058376588,0,0
"Narara","0_9",966,877,89,0.101482326111745,0,0
"Narara","10_19",968,1028,-60,-0.0583657587548638,0,0
"Narara","20_29",779,745,34,0.0456375838926174,0,0
"Narara","30_39",957,839,118,0.140643623361144,0,0
"Narara","40_49",996,938,58,0.0618336886993603,0,0
"Narara","50_59",947,952,-5,-0.00525210084033613,0,0
"Narara","60_69",844,662,182,0.274924471299094,0,0
"Narara","70_79",529,290,239,0.824137931034483,0,0
"Narara","80_89",149,139,10,0.0719424460431655,0,0
"Narara","90_99",26,29,-3,-0.103448275862069,0,0
"Narara","100_plus",0,0,0,NA,0,0
"Niagara Park - Lisarow","0_9",1025,1212,-187,-0.154290429042904,0,0
"Niagara Park - Lisarow","10_19",1230,1328,-98,-0.0737951807228916,0,0
"Niagara Park - Lisarow","20_29",844,909,-65,-0.0715071507150715,0,0
"Niagara Park - Lisarow","30_39",994,1002,-8,-0.00798403193612774,0,0
"Niagara Park - Lisarow","40_49",1136,1248,-112,-0.0897435897435897,0,0
"Niagara Park - Lisarow","50_59",1159,1124,35,0.0311387900355872,0,0
