sa2_name_2021,in_wslhd,in_metro,pop_size,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_0_19,age_20_39,age_40_59,age_60_plus,australia,overseas,english,non_english,prop_age_0_9,prop_age_10_19,prop_age_20_29,prop_age_30_39,prop_age_40_49,prop_age_50_59,prop_age_0_19,prop_age_20_39,prop_age_40_59,prop_age_60_plus,prop_australia,prop_overseas,prop_english,prop_non_english
West Wyalong,0,0,5525,696,679,555,578,626,698,1375,1133,1324,1684,4664,295,4873,131,0.12597285067873304,0.12289592760180995,0.10045248868778281,0.10461538461538461,0.11330316742081448,0.12633484162895928,0.248868778280543,0.20506787330316742,0.23963800904977375,0.30479638009049775,0.8441628959276019,0.05339366515837104,0.8819909502262443,0.023710407239819004
Lithgow,0,1,12385,1271,1367,1367,1401,1353,1572,2638,2768,2925,4056,10177,1318,10707,590,0.10262414210738798,0.11037545417844166,0.11037545417844166,0.11312071053693985,0.109245054501413,0.12692773516350425,0.21299959628582962,0.2234961647153815,0.23617278966491723,0.3274929350020186,0.821719822365765,0.10641905530884134,0.8645135244247073,0.04763827210335083
Lithgow Surrounds,0,1,8448,868,1008,745,869,984,1331,1876,1614,2315,2635,6927,792,7484,282,0.10274621212121213,0.11931818181818182,0.08818655303030302,0.10286458333333333,0.11647727272727272,0.15755208333333334,0.22206439393939395,0.19105113636363635,0.2740293560606061,0.3119081439393939,0.8199573863636364,0.09375,0.8858901515151515,0.033380681818181816
Mudgee,0,0,12563,1849,1545,1501,1813,1379,1485,3394,3314,2864,3005,10826,1044,11305,495,0.14717822176231793,0.12298017989333758,0.11947783172809043,0.14431266417257024,0.10976677545172331,0.11820425057709145,0.2701584016556555,0.26379049590066067,0.22797102602881478,0.23919445992199315,0.8617368462946748,0.08310117010268248,0.8998646820027063,0.03940141685903049
Mudgee Surrounds - East,0,0,3398,328,354,223,251,349,553,682,474,902,1341,2688,316,2952,77,0.09652736904061213,0.10417892878163626,0.06562683931724544,0.07386698057680989,0.10270747498528546,0.16274278987639787,0.2007062978222484,0.13949381989405532,0.2654502648616833,0.3946439081812831,0.7910535609181871,0.09299587992937022,0.8687463213655091,0.022660388463802236
Mudgee Surrounds - West,0,0,11072,1317,1438,870,1157,1390,1709,2755,2027,3099,3190,9148,797,9822,238,0.11894869942196531,0.1298771676300578,0.07857658959537572,0.1044978323699422,0.12554190751445088,0.15435332369942195,0.24882586705202311,0.18307442196531792,0.27989523121387283,0.288114161849711,0.826228323699422,0.07198338150289017,0.8871026011560693,0.021495664739884394
Wollangambe - Wollemi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blayney,0,0,7517,973,1016,670,838,850,1079,1989,1508,1929,2099,6548,448,6927,95,0.1294399361447386,0.13516030331249168,0.08913130238126912,0.11148064387388586,0.11307702540907277,0.14354130637222295,0.26460023945723027,0.200611946255155,0.25661833178129573,0.27923373686311026,0.8710921910336571,0.05959824398031129,0.9215112411866436,0.012638020486896369
Orange,0,0,19023,2361,2389,2317,2390,2058,2164,4750,4707,4222,5353,15777,1919,16592,1156,0.12411291594385744,0.12558481837775323,0.1217999264048783,0.12563738632182095,0.10818482889134207,0.11375703096251906,0.2496977343216107,0.24743731272669925,0.2219418598538611,0.2813962045944383,0.8293644535562215,0.10087788466593071,0.872207327971403,0.06076854334226988
Orange - North,0,0,22895,3619,3280,2857,3405,2904,2459,6899,6262,5363,4389,19290,2564,19929,1859,0.1580694474776152,0.14326272111814806,0.12478707141297227,0.1487224284778336,0.12683992138021402,0.10740336317973356,0.3013321685957633,0.27350949989080586,0.23424328455994758,0.19170124481327802,0.8425420397466695,0.1119895173618694,0.870452063769382,0.08119676785324306
Orange Surrounds,0,0,11830,1548,1679,984,1226,1534,1656,3227,2210,3190,3203,10205,721,10854,204,0.1308537616229924,0.14192730346576501,0.08317836010143702,0.10363482671174978,0.12967032967032968,0.13998309382924767,0.2727810650887574,0.18681318681318682,0.2696534234995773,0.2707523245984784,0.8626373626373627,0.06094674556213018,0.917497886728656,0.01724429416737109
Grafton,0,0,19255,2350,2366,2118,2103,2083,2279,4716,4221,4362,5964,16785,1115,17425,553,0.12204622176058166,0.12287717475980264,0.10999740327187743,0.10921838483510776,0.10817969358608154,0.11835886782653857,0.2449233965203843,0.2192157881069852,0.2265385614126201,0.3097377304596209,0.871721630745261,0.05790703713321215,0.9049597507141003,0.028719813035575175
Grafton Surrounds,0,0,16875,1495,1836,1530,1762,1982,2729,3331,3292,4711,5551,14057,1409,14271,350,0.0885925925925926,0.1088,0.09066666666666667,0.10441481481481482,0.11745185185185185,0.1617185185185185,0.1973925925925926,0.1950814814814815,0.27917037037037035,0.32894814814814816,0.8330074074074074,0.08349629629629629,0.8456888888888889,0.02074074074074074
Maclean - Yamba - Iluka,0,0,17533,1561,1670,1142,1548,1728,2272,3231,2690,4000,7611,14445,1848,15957,520,0.08903211087663264,0.09524895910568643,0.06513431814293047,0.08829065191353448,0.09855700678720128,0.1295842126276165,0.18428106998231905,0.15342497005646497,0.22814121941481777,0.4340957052415445,0.8238749786117607,0.1054012433696458,0.9101123595505618,0.02965835852392631
Bellingen,0,0,6168,686,921,364,618,814,917,1607,982,1731,1848,4701,959,5366,283,0.11121919584954604,0.14931906614785992,0.05901426718547341,0.10019455252918288,0.13197146562905318,0.14867055771725032,0.260538261997406,0.15920881971465628,0.2806420233463035,0.29961089494163423,0.7621595330739299,0.1554798962386511,0.8699740596627756,0.04588197146562905
Coffs Harbour - North,0,0,18099,2011,2225,2032,2156,2085,2210,4236,4188,4295,5380,13941,2953,14915,1899,0.1111111111111111,0.12293496878280567,0.11227139620973535,0.11912260345875463,0.11519973479197745,0.1221061937123598,0.2340460798939168,0.23139399966848997,0.23730592850433727,0.29725399193325597,0.7702635504724018,0.16315818553511244,0.824078678380021,0.10492292391844853
Coffs Harbour - South,0,0,11305,1163,1242,1272,1310,1247,1325,2405,2582,2572,3747,8154,2203,8881,1392,0.10287483414418398,0.10986289252543123,0.11251658558160106,0.11587793011941619,0.11030517470145954,0.1172047766475011,0.2127377266696152,0.22839451570101724,0.22750995134896063,0.33144626271561256,0.7212737726669616,0.19486952675807165,0.7855816010614772,0.1231313578062804
Coramba - Nana Glen - Bucca,0,0,3950,422,552,375,429,511,659,974,804,1170,1006,3212,447,3490,167,0.10683544303797468,0.13974683544303798,0.0949367088607595,0.10860759493670886,0.12936708860759494,0.16683544303797468,0.24658227848101266,0.20354430379746835,0.29620253164556964,0.25468354430379747,0.8131645569620253,0.11316455696202532,0.8835443037974684,0.04227848101265823
Dorrigo,0,0,3250,300,296,221,303,311,529,596,524,840,1285,2545,337,2846,75,0.09230769230769231,0.09107692307692308,0.068,0.09323076923076923,0.09569230769230769,0.16276923076923078,0.1833846153846154,0.16123076923076923,0.25846153846153846,0.3953846153846154,0.7830769230769231,0.1036923076923077,0.8756923076923077,0.023076923076923078
Korora - Emerald Beach,0,0,10262,1290,1368,777,1185,1442,1393,2658,1962,2835,2804,8279,1625,9308,578,0.12570648996297018,0.1333073474956149,0.07571623465211459,0.11547456636133308,0.14051841746248295,0.13574351978171897,0.2590138374585851,0.19119080101344768,0.2762619372442019,0.27324108360943283,0.8067628142662249,0.15835119859676478,0.9070356655622686,0.05632430325472618
Sawtell - Boambee,0,0,20066,2208,2619,1871,2196,2391,2624,4827,4067,5015,6151,16728,2289,18140,844,0.1100368783016047,0.1305192863550284,0.09324230040865145,0.10943885178909599,0.1191567826173627,0.1307684640685737,0.2405561646566331,0.20268115219774743,0.2499252466859364,0.30653842320342867,0.8336489584371574,0.11407355726103857,0.9040167447423503,0.04206119804644672
Urunga,0,0,4907,429,507,324,471,496,735,936,795,1231,1960,4067,458,4453,123,0.08742612594253107,0.10332178520480946,0.06602812308946403,0.0959853270837579,0.10108008966782148,0.14978601997146934,0.19074791114734052,0.16201345017322194,0.2508661096392908,0.39942938659058486,0.8288159771754636,0.09333605054004483,0.9074791114734053,0.025066231913592828
Woolgoolga - Arrawarra,0,0,14463,1645,1618,1464,1927,1679,1672,3263,3391,3351,4462,11035,2668,11552,2092,0.11373850515107516,0.11187167254373229,0.10122381248703588,0.1332365346055452,0.11608933139735877,0.11560533775841803,0.22561017769480743,0.23446034709258107,0.2316946691557768,0.3085113738505151,0.762981400815875,0.18447071838484408,0.7987277881490701,0.14464495609486275
Bourke - Brewarrina,0,0,3428,503,445,425,474,336,507,948,899,843,738,2652,152,2723,118,0.14673278879813303,0.12981330221703619,0.12397899649941657,0.1382730455075846,0.09801633605600933,0.14789964994165694,0.2765460910151692,0.26225204200700114,0.2459159859976663,0.21528588098016335,0.7736289381563594,0.044340723453908985,0.7943407234539089,0.03442240373395566
Cobar,0,0,4129,571,509,513,613,451,498,1080,1126,949,982,3177,301,3339,183,0.13829014289174135,0.12327440058125454,0.12424315814967304,0.14846209736013563,0.10922741583918624,0.12061031726810366,0.2615645434729959,0.2727052555098087,0.2298377331072899,0.23782998304674255,0.7694356987163963,0.07289900702349238,0.8086703802373456,0.04432065875514653
Coonamble,0,0,3926,593,492,456,474,371,538,1085,930,909,999,3226,130,3309,89,0.1510443199184921,0.12531839021905247,0.11614875191034131,0.1207335710646969,0.0944982170147733,0.1370351502801834,0.2763627101375446,0.2368823229750382,0.2315333672949567,0.2544574630667346,0.8217014773306164,0.033112582781456956,0.8428425878757004,0.022669383596535916
Nyngan - Warren,0,0,4591,577,546,495,500,467,664,1123,995,1131,1355,3843,243,4001,136,0.12568067959050316,0.11892833805271183,0.10781964713570029,0.10890873448050534,0.10172075800479198,0.1446307993901111,0.244609017643215,0.2167283816162056,0.24635155739490308,0.29514267044216946,0.837072533217164,0.05292964495752559,0.8714876933130037,0.029623175778697452
Walgett - Lightning Ridge,0,0,5534,702,610,559,614,569,789,1312,1173,1358,1683,3620,455,3819,246,0.1268521864835562,0.11022768341163715,0.1010119262739429,0.11095048789302493,0.10281893747741236,0.14257318395374052,0.23707986989519336,0.21196241416696784,0.24539212143115288,0.3041199855439104,0.6541380556559451,0.08221900975786049,0.6900975786049873,0.044452475605348755
Broken Hill,0,0,17588,1967,2007,1990,2078,1842,2280,3974,4068,4122,5431,15119,905,15480,574,0.11183761655674324,0.11411189447350466,0.11314532635888105,0.1181487377757562,0.10473049806686377,0.12963384125540142,0.2259495110302479,0.23129406413463724,0.2343643393222652,0.3087900841482829,0.8596201955879008,0.05145553786672732,0.8801455537866727,0.03263588810552649
Far West,0,0,2288,283,268,260,258,295,308,551,518,603,622,1778,87,1845,29,0.12368881118881118,0.11713286713286714,0.11363636363636363,0.11276223776223776,0.12893356643356643,0.1346153846153846,0.24082167832167833,0.2263986013986014,0.26354895104895104,0.2718531468531469,0.7770979020979021,0.03802447552447553,0.8063811188811189,0.012674825174825174
Coonabarabran,0,0,7921,822,976,645,732,772,1123,1798,1377,1895,2844,6280,457,6608,181,0.1037747759121323,0.12321676555990405,0.08142911248579725,0.09241257416992804,0.09746244161090771,0.14177502840550435,0.22699154147203635,0.17384168665572527,0.23923747001641207,0.35904557505365486,0.7928291882338089,0.05769473551319278,0.8342381012498422,0.022850650170433025
Dubbo - East,0,0,10633,1531,1409,1462,1418,1220,1285,2940,2880,2505,2306,8764,918,8891,756,0.14398570488103074,0.13251199097150382,0.13749647324367534,0.13335841248941974,0.11473713909526945,0.12085018339132889,0.2764976958525346,0.2708548857330951,0.23558732248659833,0.21687200225712405,0.8242264647794602,0.08633499482742406,0.8361704128656071,0.07109940750493746
Dubbo - South,0,0,19628,2806,2349,2876,3034,2090,2093,5155,5910,4183,4374,15684,2451,15832,2241,0.14295903810882413,0.11967597309965355,0.14652537191766862,0.1545750968004891,0.10648053800692887,0.10663338088445079,0.2626350112084777,0.3011004687181577,0.21311391889137965,0.2228449154269411,0.7990625636845323,0.12487263093539841,0.8066028123089464,0.1141736295088649
Dubbo - West,0,0,10317,1619,1357,1458,1489,1132,1048,2976,2947,2180,2215,8351,1019,8584,803,0.15692546282834158,0.13153048366773287,0.14132015120674615,0.14432490064941358,0.10972181835804982,0.10157991664243482,0.2884559464960744,0.28564505185615974,0.21130173500048463,0.21469419404865756,0.8094407288940584,0.09876902200252011,0.8320248134147523,0.07783270330522439
Dubbo Surrounds,0,0,5963,754,878,500,620,761,927,1632,1120,1688,1518,5110,234,5362,44,0.12644641958745598,0.14724132148247526,0.08385041086701325,0.10397450947509643,0.12762032533959417,0.15545866174744255,0.27368774106993127,0.18782492034210968,0.2830789870870367,0.25456984739225225,0.8569511990608754,0.0392419922857622,0.8992118061378501,0.007378836156297166
Gilgandra,0,0,4398,553,515,377,468,472,622,1068,845,1094,1393,3700,137,3817,68,0.12573897226011824,0.11709868121873579,0.08572078217371533,0.10641200545702592,0.10732150977717145,0.14142792178262847,0.24283765347885403,0.19213278763074124,0.24874943155979992,0.3167348794906776,0.8412914961346066,0.031150522964984082,0.8678944974988632,0.015461573442473852
Narromine,0,0,6458,881,879,652,739,700,774,1760,1391,1474,1838,5278,245,5455,120,0.13641994425518736,0.13611025085165687,0.10096004955094456,0.11443171260452152,0.10839269123567669,0.11985134716630536,0.27253019510684423,0.2153917621554661,0.22824403840198204,0.28460823784453393,0.8172808919170022,0.03793744193248684,0.8446887581294519,0.018581604211830288
Wellington,0,0,8769,1051,991,1088,1090,980,1101,2042,2178,2081,2470,7161,652,6876,239,0.11985403124643632,0.11301174592313833,0.12407344052913673,0.12430151670658,0.11175732694720036,0.12555593568251797,0.23286577716957463,0.24837495723571673,0.23731326262971833,0.2816740791424336,0.8166267533356141,0.07435283384650473,0.7841258980499487,0.027255103204470294
Branxton - Greta - Pokolbin,0,0,12770,1930,1703,1578,1876,1570,1568,3633,3454,3138,2539,11124,1134,11824,451,0.15113547376664058,0.13335943617854346,0.1235708692247455,0.14690681284259985,0.12294440093970242,0.12278778386844166,0.284494909945184,0.27047768206734535,0.2457321848081441,0.19882537196554426,0.8711041503523884,0.08880187940485514,0.925920125293657,0.035317149569303055
Cessnock,0,0,23495,2872,2796,3093,3203,2786,2738,5668,6296,5524,6006,20527,1732,20213,597,0.12223877420727815,0.11900404341349223,0.13164503085762927,0.13632687805916152,0.11857842094062566,0.11653543307086614,0.24124281762077038,0.2679719089167908,0.23511385401149182,0.25562885720366035,0.8736752500532028,0.07371781230048946,0.8603107044051926,0.02540966163013407
Cessnock Surrounds,0,0,9145,1103,1240,917,1009,1131,1399,2343,1926,2530,2334,7859,737,8479,180,0.12061235647895024,0.13559322033898305,0.10027337342810279,0.11033351558228541,0.12367413887370148,0.1529797703663204,0.2562055768179333,0.21060688901038818,0.27665390924002187,0.25522143247676327,0.8593767085839257,0.08059048660470203,0.9271733187534171,0.019682886823400764
Dungog,0,0,9541,1122,1171,785,1059,1121,1415,2293,1844,2536,2875,8492,509,9027,74,0.11759773608636412,0.12273346609370087,0.08227649093386437,0.11099465464835971,0.11749292526988785,0.1483073053139084,0.24033120218006498,0.19327114558222408,0.26580023058379626,0.3013310973692485,0.8900534535164029,0.053348705586416516,0.9461272403312022,0.007756000419243266
Kurri Kurri - Abermain,0,0,20631,2988,2585,3056,2866,2312,2390,5573,5922,4702,4435,18535,1110,19132,492,0.1448305947360768,0.1252968833309098,0.1481266055935243,0.13891716349183267,0.11206436915321603,0.11584508748969996,0.27012747806698656,0.287043769085357,0.227909456642916,0.21496776695264408,0.8984053123939703,0.05380253017304057,0.9273423488924434,0.023847607968590954
Singleton,0,0,17018,2358,2456,2459,2311,2082,2079,4814,4770,4161,3288,14527,1562,15368,669,0.13855917264073334,0.14431778117287578,0.1444940651075332,0.13579739099776708,0.12234105065225055,0.12216476671759313,0.2828769538136091,0.28029145610530026,0.2445058173698437,0.19320719238453402,0.8536255729227876,0.09178516864496415,0.9030438359384182,0.039311317428605004
Singleton Surrounds,0,0,5332,658,747,474,638,718,854,1405,1112,1572,1237,4500,354,4787,88,0.12340585146286571,0.14009752438109527,0.08889722430607652,0.11965491372843211,0.13465866466616655,0.16016504126031508,0.263503375843961,0.20855213803450862,0.2948237059264816,0.23199549887471868,0.8439609902475619,0.06639159789947487,0.8977869467366841,0.016504126031507877
Maitland,0,0,8611,1344,1004,1262,1459,1103,890,2348,2721,1993,1563,7508,773,7764,483,0.1560794332830101,0.11659505283939148,0.14655672976425502,0.16943444431541052,0.1280919753803275,0.10335617233770758,0.2726744861224016,0.31599117407966554,0.23144814771803507,0.18151201950992915,0.8719080246196725,0.08976890024387411,0.901637440483103,0.05609104633608176
Maitland - North,0,0,8727,1211,1395,765,1122,1149,1117,2606,1887,2266,1979,7818,657,8213,229,0.13876475306519995,0.1598487452732898,0.08765898934341698,0.12856651770367825,0.13166036438638706,0.12799358313280623,0.29861349833848977,0.21622550704709523,0.2596539475191933,0.22676750315114014,0.8958404950154693,0.07528360261258164,0.9411023261143577,0.026240403345937895
East Maitland - Metford,0,0,17981,2162,2438,2250,2314,2332,2288,4600,4564,4620,4201,15318,1882,15963,1182,0.12023802903064346,0.13558756465157668,0.1251320838663033,0.12869139647405595,0.12969245314498637,0.12724542572715644,0.25582559368222013,0.2538234803403593,0.2569378788721428,0.23363550414326234,0.851899226961793,0.10466603637172571,0.8877704243368,0.06573605472443135
Rutherford (North) - Aberglasslyn,0,0,17730,2708,2443,2310,2497,2229,1936,5151,4807,4165,3602,15333,1621,15988,973,0.1527354765933446,0.13778905809362663,0.13028764805414553,0.14083474337281443,0.1257191201353638,0.10919345741680767,0.29052453468697126,0.27112239142695993,0.23491257755217146,0.20315848843767625,0.8648054145516074,0.09142695995487873,0.9017484489565708,0.05487873660462493
Rutherford (South) - Telarah,0,0,7976,1118,986,1247,1215,938,860,2104,2462,1798,1617,6957,559,7196,312,0.1401705115346038,0.1236208625877633,0.15634403209628886,0.1523319959879639,0.11760280842527583,0.1078234704112337,0.2637913741223671,0.30867602808425276,0.22542627883650954,0.20273319959879638,0.8722417251755266,0.0700852557673019,0.9022066198595787,0.03911735205616851
Tenambit - East Maitland,0,0,10091,1239,1191,1142,1293,1187,1206,2430,2435,2393,2833,8947,743,9426,276,0.12278267763353483,0.11802596373005649,0.11317015162025568,0.12813398077494798,0.11762957090476663,0.11951243682489347,0.2408086413635913,0.24130413239520365,0.2371420077296601,0.28074521851154494,0.8866316519670994,0.07362996729759191,0.9340996927955604,0.027351104945000496
Thornton - Millers Forest,0,0,15899,2559,2123,2322,2731,1987,1764,4682,5053,3751,2410,13778,1777,14236,1246,0.1609535190892509,0.1335304107176552,0.14604692119001195,0.1717718095477703,0.12497641361091892,0.11095037423737342,0.2944839298069061,0.3178187307377823,0.23592678784829235,0.15158186049437072,0.8665953833574439,0.11176803572551733,0.8954022265551292,0.07836970878671615
Anna Bay,0,0,6449,602,717,496,489,674,919,1319,985,1593,2552,5162,919,5903,168,0.09334780586137385,0.11118002791130407,0.07691114901535122,0.07582570941231198,0.10451232749263452,0.1425027135990076,0.20452783377267794,0.1527368584276632,0.2470150410916421,0.39572026670801674,0.8004341758412157,0.1425027135990076,0.91533571096294,0.026050550472941542
