sa2,in_wslhd,pop_size,bachelor_above,adv_diploma,high_school_below,managers_professionals,everyone_else,one_family,multi_family,non_family,neg_nil_income,very_low_income,low_income,middle_income,high_income,very_high_income,employed,unemployed,not_in_labour_force,prop_bachelor_above,prop_adv_diploma,prop_high_school_below,prop_managers_professionals,prop_everyone_else,prop_one_family,prop_multi_family,prop_non_family,prop_neg_nil_income,prop_very_low_income,prop_low_income,prop_middle_income,prop_high_income,prop_very_high_income,prop_employed,prop_unemployed,prop_not_in_labour_force
Drummoyne - Rodd Point,0,18361,6669,1550,5577,5790,3762,4967,80,2141,127,1148,662,1312,410,3243,9720,297,4580,0.43631010794896957,0.10140660778541054,0.3648675171736997,0.5964767693417121,0.3875553724116617,0.2824727024567789,0.004549590536851683,0.12175841674249317,0.007313982953236582,0.06611379866390232,0.03812485602395761,0.0755586270444598,0.02361207095139369,0.18676572218382861,0.6359175662414132,0.019430814524043178,0.2996401701014066
Dubbo - East,0,10631,1382,632,5128,1425,3555,2541,86,1038,49,925,562,923,305,642,5063,194,2325,0.1657670624925033,0.07580664507616648,0.6150893606813003,0.2819548872180451,0.7034032449544915,0.2446327139693848,0.00827958024453644,0.09993260806777703,0.004841897233201581,0.09140316205533597,0.05553359683794466,0.09120553359683795,0.030138339920948616,0.06343873517786561,0.6072927911718844,0.02326976130502579,0.2788772939906441
Dubbo - South,0,19622,3403,1223,8825,3038,6515,4726,105,2513,110,1922,1129,1856,565,1301,9723,306,4324,0.21896917830255452,0.0786950646676533,0.567852776526607,0.312455003599712,0.670060680859817,0.24914333913226844,0.005535347145342401,0.13247930834519478,0.0059417706476530005,0.10381893804353698,0.060984173283638525,0.10025387565494517,0.030519094690217685,0.07027494193269594,0.6256354159963966,0.01968985264783476,0.278231774017116
Dubbo - West,0,10318,1283,586,4916,1343,3169,2482,67,1023,58,943,526,842,260,660,4614,195,2394,0.1615055387713998,0.07376636455186304,0.6188318227593153,0.29113375243876005,0.6869716019943638,0.2462545887488838,0.006647484869530707,0.10149816450044648,0.005909322465613856,0.09607743250127355,0.05359144167091187,0.08578706062149771,0.026490066225165563,0.06724401426388181,0.5808157099697885,0.024546827794561934,0.3013595166163142
Dubbo Surrounds,0,5958,686,388,2858,1116,1859,1481,61,362,35,387,244,455,148,440,3028,65,1157,0.14586434190941952,0.08250053157559005,0.6076972145439081,0.36856010568031705,0.6139365918097754,0.2553888601483014,0.010519055009484394,0.06242455595792378,0.006221116246000711,0.06878777106292215,0.043370067543547816,0.08087451119800924,0.02630643441166015,0.0782083185211518,0.6438443546672337,0.01382096534127153,0.2460131830746332
Dulwich Hill - Lewisham,0,17943,7217,1460,5127,5944,4124,4465,62,3118,124,1376,983,1889,480,2512,10176,438,3907,0.46808924633545207,0.09469451290699182,0.3325334025165391,0.5843491938655132,0.4054266614235155,0.26091275638403555,0.0036229766843919827,0.18220066616022906,0.007382710169087878,0.08192426768278162,0.058525839485591806,0.11246725410812099,0.02857823291259824,0.1495594189092641,0.6600077831106499,0.028408353872097548,0.25340511090932677
Dungog,0,9548,1187,727,5016,1354,2980,2570,90,919,64,1044,568,766,253,675,4402,151,2863,0.1526491769547325,0.09349279835390946,0.6450617283950617,0.30668176670441677,0.6749716874292185,0.28210757409440174,0.009879253567508232,0.1008781558726674,0.007116646280440343,0.11609029244968308,0.06316023573890804,0.08517736016902035,0.028132992327365727,0.07505837873901924,0.5661008230452675,0.01941872427983539,0.3681841563786008
Dural - Kenthurst - Wisemans Ferry,1,22470,4904,2030,9595,4809,5998,5301,434,1073,134,1091,695,1182,459,2801,11034,363,6284,0.26657969123722547,0.11035007610350075,0.5215807784300935,0.436507216120541,0.5444313333938459,0.24108604693469166,0.019738038930325632,0.048799345097325815,0.006140029325513196,0.0499908357771261,0.03184567448680352,0.054160557184750734,0.02103189149560117,0.12834494134897362,0.5998043052837574,0.01973255055446836,0.3415959991302457
Earlwood,0,17965,4368,1402,7422,3865,3983,4584,187,1339,167,1266,657,1183,428,2052,8015,333,5939,0.291608251552173,0.09359770345149876,0.4954936911676347,0.4823411955572195,0.4970672656932485,0.2612263505812628,0.010656485069523592,0.07630499202188283,0.009602668046690818,0.07279627393479386,0.037778161117819564,0.06802369041458226,0.024610430682536943,0.11799206486113507,0.5350824487615996,0.022231123573002203,0.39648841711729754
East Maitland - Metford,0,17985,2300,1371,9373,2426,5943,4676,125,2026,85,1970,995,1611,507,1244,8511,465,4895,0.15779363336992316,0.09405872667398463,0.643043358946213,0.2849089841456254,0.6979448032883148,0.2653049645390071,0.0070921985815602835,0.11495035460992908,0.004876649454962708,0.11302352266207688,0.05708548479632817,0.09242685025817556,0.02908777969018933,0.07137119908204245,0.5839050493962679,0.031901756311745334,0.33582601536772777
Eastlakes,0,8952,2166,674,3692,1343,2469,2192,78,1160,77,1167,465,659,220,648,3883,249,2993,0.2866216752679635,0.08918883154691015,0.4885536588593357,0.34462406979727994,0.6335642802155504,0.25583566760037346,0.009103641456582634,0.1353874883286648,0.009161213563355145,0.1388459250446163,0.055324211778703156,0.07840571088637716,0.026174895895300417,0.07709696609161214,0.5138282387190685,0.03294958316792378,0.3960566362313087
Eastwood,1,18975,7327,1477,5622,4321,4103,4700,261,1629,218,1427,859,1436,478,1849,8604,520,6167,0.45871157578413574,0.09246854066236775,0.35196894759907343,0.5015088207985144,0.4762070566388115,0.25503282869390637,0.014162461338108416,0.0883932931792284,0.011955031532766657,0.0782561009048533,0.04710721140663559,0.07874965725253633,0.026213326021387442,0.10139840965176858,0.5386589870406311,0.03255493645526827,0.38608902523007577
Eden,0,3434,316,221,1890,258,925,851,19,502,31,579,233,258,67,99,1210,76,1331,0.10915371329879102,0.0763385146804836,0.6528497409326425,0.21217105263157895,0.7606907894736842,0.26811594202898553,0.0059861373660995585,0.1581600504095778,0.010009686793671296,0.18695511785598967,0.07523409751372295,0.08330642557313529,0.021633839199225055,0.03196641911527284,0.41796200345423146,0.026252158894645942,0.4597582037996546
Edensor Park,0,10268,1317,672,5220,1056,2496,2348,215,330,83,690,373,648,261,669,3618,268,4192,0.1550141242937853,0.07909604519774012,0.614406779661017,0.292358803986711,0.6910299003322259,0.23044459711453527,0.021101187555206596,0.032387869270782216,0.008216194812908336,0.06830330627598495,0.03692338150861216,0.06414571372005544,0.02583646802613344,0.0662245099980202,0.4258474576271186,0.03154425612052731,0.4934086629001883
Edgeworth - Cameron Park,0,16373,2085,1118,8278,2336,5775,4319,111,1160,60,1245,660,1373,608,1311,8243,327,3581,0.16434145187987703,0.08812169937731536,0.6524789154252384,0.28346074505521174,0.7007644703312704,0.26724831384196523,0.006868386857248932,0.07177773652620506,0.0037397157816005983,0.07759910246821242,0.04113687359760658,0.08557716280229369,0.03789578658688606,0.08171278982797307,0.649720186017183,0.02577441475526129,0.2822574288641917
Edmondson Park,0,12069,3311,875,3679,2345,3106,2774,157,417,51,309,303,899,407,1244,5559,308,2446,0.3757376305038584,0.09929641398093508,0.4174988651838402,0.4224464060529634,0.5595388218339038,0.23506482501482925,0.013303957291754936,0.03533598847555292,0.0043829494671708494,0.026555517359917496,0.02603987624613269,0.07726022688209007,0.034977655551735994,0.1069095909247164,0.6308443032228779,0.03495233772128915,0.2775760326827054
Elderslie - Narellan,0,14016,2039,1116,6661,2329,4520,3649,118,899,66,931,539,1034,450,1404,6952,213,3145,0.1910786243088745,0.10458251335394995,0.6242151625901977,0.3347707345120023,0.6497053327583728,0.262990990990991,0.008504504504504504,0.06479279279279279,0.00479790636813027,0.06767955801104972,0.03918290200639721,0.07516719976737424,0.03271299796452457,0.10206455364931666,0.6514853340830288,0.019960640989597975,0.2947240183675382
Emu Plains - Leonay,0,13914,2201,1124,6825,2449,4330,3741,102,1106,58,1072,572,1037,429,1503,6887,219,3757,0.1957488438278193,0.0999644254713625,0.6069903948772679,0.3555458768873403,0.6286295005807201,0.27181573784785296,0.00741117488919567,0.08036038654363148,0.00424659540196222,0.07848879777419827,0.041880216722799825,0.07592619710060038,0.03141016254209987,0.11004539464050374,0.6125044468160797,0.019477054429028817,0.334133760227677
Engadine,0,17362,3061,1614,7697,3184,5344,4720,117,1060,69,1061,713,1237,562,1971,8635,241,4257,0.22648908620051794,0.11942286348501664,0.5695153533111358,0.3683053788316946,0.6181607865818393,0.27560434427186736,0.006831717855891627,0.061894195959360035,0.004044548651817116,0.06219226260257913,0.0417936694021102,0.07250879249706917,0.03294255568581477,0.11553341148886284,0.6389197188309286,0.017832038475767666,0.31498335183129855
Epping (East) - North Epping,1,14411,6588,990,3280,4390,2761,3807,130,1127,110,792,553,1116,351,1919,7257,373,3723,0.5632213388048217,0.08463708643241857,0.2804137813114474,0.6039345164396753,0.37983216398404185,0.27154065620542084,0.009272467902995721,0.0803851640513552,0.00790741140104953,0.05693336208755661,0.03975271367982172,0.08022428294155703,0.025231830925167134,0.13794838616921862,0.6204154911515773,0.0318885184235274,0.31828674018979225
Epping (NSW) - West,1,18692,8257,1338,4399,5172,3624,4887,224,1320,153,1068,752,1491,503,2161,8943,536,5192,0.5466039984112273,0.08857407652588375,0.29120879120879123,0.5783294196578329,0.40523314324052334,0.26925619834710746,0.012341597796143251,0.07272727272727272,0.008487269096355467,0.05924446663338326,0.041715204970322294,0.08270926942918955,0.027902590558606534,0.1198757419426416,0.5920164173176221,0.03548258969945717,0.34370448828280153
Erina - Green Point,0,14757,2768,1266,6601,2399,3400,3717,130,1757,99,1892,732,890,354,1299,5897,206,5264,0.22263331456607416,0.10182578621410762,0.5309257620847744,0.40709316137790597,0.5769557101646021,0.2577133744713305,0.009013381404700826,0.1218193163696873,0.006946880920637148,0.13276261314995438,0.051364816504104974,0.06245175777138447,0.024840362079854045,0.09115149814048137,0.47430226011421217,0.01656880881524974,0.42338936700715835
Ermington - Rydalmere,1,24640,6420,2026,9220,4662,6320,6035,258,2071,190,1848,1082,1901,638,2227,11188,640,7082,0.32178838153476014,0.10154879454663926,0.46213222394867426,0.4168454935622318,0.5650929899856938,0.2513012700395586,0.010743285446595878,0.08623776806162815,0.008024326378917139,0.07804713235915195,0.04569642706309655,0.08028549708590253,0.026944843314469127,0.09405355182025509,0.560773896045311,0.03207859255175179,0.35496967570547844
Erskine Park,0,6485,849,488,3467,864,2492,1623,97,257,35,258,229,497,219,630,3404,153,1512,0.16110056925996205,0.09259962049335864,0.6578747628083491,0.2537444933920705,0.7318649045521293,0.2524891101431238,0.015090230242688239,0.03998133167392657,0.005488474204171241,0.04045789556217657,0.035910302650148974,0.07793633369923161,0.034342167163242905,0.09879253567508232,0.645920303605313,0.02903225806451613,0.2869070208728653
Erskineville - Alexandria,0,19128,10229,1518,3982,9055,4188,5019,23,3945,111,918,688,2247,553,4120,13427,446,2394,0.6001525463506219,0.08906360009387468,0.2336306031448017,0.6746889203487072,0.3120482825422845,0.27720092786921463,0.0012702971390699215,0.2178835745056887,0.006255283178360101,0.05173288250211327,0.03877148492533108,0.12662721893491125,0.03116370808678501,0.2321780783319245,0.7877845576155832,0.026167566298990846,0.1404599859187984
Ettrema - Sassafras - Budawang,0,61,8,5,23,17,9,18,0,8,0,16,0,3,5,3,24,0,17,0.16326530612244897,0.10204081632653061,0.46938775510204084,0.6538461538461539,0.34615384615384615,0.4,0,0.17777777777777778,0,0.3902439024390244,0,0.07317073170731707,0.12195121951219512,0.07317073170731707,0.4897959183673469,0,0.3469387755102041
Eurobodalla Hinterland,0,3540,485,272,1791,439,1014,917,37,374,36,467,247,327,71,159,1501,58,1216,0.15762105947351315,0.08839779005524862,0.5820604484887878,0.28900592495062544,0.6675444371296906,0.3083389374579691,0.012441156691324815,0.12575655682582382,0.012618296529968454,0.16368734665264634,0.08657553452506134,0.11461619348054679,0.02488608482299334,0.05573080967402734,0.487812804679883,0.018849528761780955,0.39519012024699385
Evans Head,0,5635,651,379,2972,661,1512,1442,42,784,43,989,426,449,123,221,2214,100,1976,0.13708149084017687,0.07980627500526427,0.625815961255001,0.29977324263038546,0.6857142857142857,0.27461435916968197,0.007998476480670348,0.1493048943058465,0.00846623351053357,0.1947233707422721,0.08387477849970466,0.08840322898208308,0.024217365623154165,0.04351250246111439,0.4662034112444725,0.021057064645188462,0.416087597388924
Fairfield,0,18254,1864,1069,8864,1001,3210,4146,232,1497,240,2330,1074,1052,279,556,4350,597,8959,0.12282551396942541,0.07044016868740116,0.5840801265155509,0.2297452375487721,0.736745467064494,0.23385413728918722,0.013085904450335608,0.08443792656100176,0.013824088474166234,0.1342088589366972,0.0618627959218939,0.060595587811762,0.01607050285121825,0.032025804965151776,0.286636794939378,0.039338429098576704,0.5903400105429626
Fairfield - East,0,15741,1685,899,7404,975,3140,2977,271,1335,177,1673,685,903,263,534,4238,482,6426,0.13308585419793065,0.07100544980649239,0.584787931443014,0.22995283018867924,0.7405660377358491,0.19394136807817589,0.01765472312703583,0.08697068403908795,0.011811811811811812,0.11164497831164498,0.045712379045712376,0.06026026026026026,0.017550884217550883,0.03563563563563563,0.3347286944159229,0.038069662743859096,0.5075428481162625
Fairfield - West,0,21260,1926,1198,10626,1292,4099,4459,418,979,199,1775,1046,1255,414,809,5555,579,9764,0.11330078239896464,0.07047473380787105,0.6250955938584623,0.23224878662592127,0.736832644256696,0.21276900319702247,0.019945602901178604,0.04671470153170778,0.009625151148730351,0.08585247883917775,0.050592503022974605,0.060701330108827084,0.020024183796856106,0.039129383313180166,0.3267839284663804,0.03406082710747691,0.574386728631096
Far West,0,2294,174,100,1171,424,384,456,26,299,42,308,143,184,29,121,821,41,667,0.09284951974386339,0.05336179295624333,0.6248665955176094,0.5102286401925391,0.4620938628158845,0.2250740375123396,0.012833168805528134,0.14758144126357353,0.022292993630573247,0.16348195329087048,0.07590233545647558,0.09766454352441614,0.015392781316348195,0.06422505307855626,0.43810032017075773,0.021878335112059766,0.35592315901814303
Figtree - Keiraville,0,22779,5755,1742,9343,4394,6153,5430,129,2156,119,1880,1004,1531,636,2125,10676,632,6512,0.30803404164213455,0.09323984370818392,0.5000802868918268,0.41119221411192214,0.5758001122964627,0.2423458002320807,0.005757386414353298,0.09622422565384273,0.005355535553555356,0.0846084608460846,0.045184518451845186,0.0689018901890189,0.028622862286228623,0.09563456345634563,0.5714285714285714,0.03382754375635605,0.3485521597173901
Five Dock - Abbotsford,0,20936,6639,1890,7003,5894,4559,5676,127,2568,155,1704,816,1641,521,3177,10635,381,5530,0.38150787265831515,0.1086082059533387,0.4024250086196989,0.554103600639278,0.42859828899125696,0.2808927599346761,0.0062849507596377495,0.1270846736279507,0.0077585343878266095,0.08529382320552607,0.040844929422364604,0.0821403543898288,0.026078686555210732,0.15902492742016217,0.6111366509596599,0.02189403516837145,0.3177795655671762
Forbes,0,10013,966,542,5233,1530,2811,2493,53,1266,76,1360,625,736,221,532,4428,170,2719,0.12008950770760815,0.06737941322725012,0.6505469915464943,0.3459190594619037,0.6355414876780465,0.2620899915895711,0.0055719091673675355,0.1330950378469302,0.00824831777729542,0.14760147601476015,0.06783156066854786,0.07987844584328196,0.023985239852398525,0.05773822444106794,0.5504724017901541,0.021133764296369966,0.33801591248135254
Forestville - Killarney Heights,0,13159,4200,1089,4129,3434,2713,3364,112,827,64,796,379,654,247,1935,6211,208,3604,0.4055619930475087,0.10515643105446118,0.3987060641174199,0.5529790660225443,0.4368760064412238,0.2595278506403333,0.008640641876253664,0.06380188242555161,0.004966630451652957,0.06177246624243365,0.029411764705882353,0.05075275492782865,0.01916808939934813,0.15016296756169487,0.5997489378138278,0.020084974893781384,0.3480108149864813
Forster,0,14707,1723,1099,7997,1506,3479,3978,59,2448,124,2891,1104,1146,281,599,5070,261,6542,0.13465145357924352,0.08588621444201312,0.6249609252891528,0.29698284362058763,0.6860579767304279,0.3034093509267028,0.004500038135916406,0.1867134467241248,0.009636307118433322,0.22466583773702206,0.08579421821572894,0.08905812869132733,0.021837115324836804,0.046549580354367424,0.39621756798999686,0.02039699906220694,0.5112535167239762
Forster-Tuncurry Surrounds,0,6982,871,519,3629,778,1705,1870,62,777,83,1065,477,517,133,363,2546,162,2689,0.1472776462631045,0.08775786269868109,0.6136286777138992,0.3054574008637613,0.6694149980369062,0.32510431154381086,0.010778859527121001,0.13508344923504867,0.014936116609681483,0.19165017095555156,0.08583768220262732,0.0930358106892208,0.02393377721792334,0.06532301601583589,0.430503889076767,0.027392627663172135,0.454683801149814
Frenchs Forest - Oxford Falls,0,17169,5007,1557,5867,4499,4109,4465,174,687,58,653,490,857,355,2644,8699,286,4198,0.3724337994644451,0.11581374590895567,0.43640285629277004,0.5170670037926675,0.47224456958970235,0.26253895454812726,0.010231081319456695,0.04039513141647557,0.0034220307982771843,0.03852734674612072,0.02891026019234173,0.050563455071095637,0.02094518850669656,0.15599740397663578,0.6470544480809283,0.02127343052662898,0.3122582564712883
