sa2_name_2021,in_wslhd,in_metro,pop_size,bachelor_above,bachelor_below,denominator_edu,unknown_edu,managers_professionals,everyone_else,denominator_occup,unknown_occup,less_md_income,more_md_income,denominator_income,unknown_income,social_housing,non_social_housing,denominator_housing_type,unknown_housing_type,prop_bachelor_above,prop_bachelor_below,prop_managers_professionals,prop_everyone_else,prop_less_md_income,prop_more_md_income,prop_social_housing,prop_non_social_housing
Hurstville - Central,0,1,12046,4396,4896,10459,1160,1922,3773,5819,131,5406,4439,10459,601,62,4199,4480,200,0.420307868821111,0.4681135863849316,0.3302973019419144,0.6483931947069943,0.5168754183000287,0.42441916053159956,0.013839285714285714,0.9372767857142857
Hurstville - North,0,1,12109,3264,5827,10376,1295,1924,3067,5142,146,5663,4044,10376,665,130,3602,3904,155,0.3145720894371627,0.5615844255975327,0.37417347335667056,0.5964605211979774,0.5457787201233616,0.389745566692367,0.033299180327868855,0.9226434426229508
Mortdale - Oatley,0,1,14715,4434,6466,12059,1158,3312,3823,7281,138,5142,6320,12059,579,72,5151,5424,194,0.36769218011443733,0.5361970312629571,0.45488257107540175,0.5250652382914435,0.42640351604610666,0.5240898913674434,0.01327433628318584,0.9496681415929203
Penshurst,0,1,9528,2717,4409,8134,1017,1605,2868,4543,75,3791,3723,8134,619,82,3463,3775,223,0.3340299975411852,0.5420457339562331,0.35329077701959055,0.6313009024873432,0.46606835505286454,0.4577083845586427,0.021721854304635763,0.9173509933774835
Kingsgrove (South) - Bardwell Park,0,1,12973,3291,6363,10792,1135,2552,3110,5758,97,5319,4985,10792,506,229,4177,4588,166,0.304948109710897,0.5896034099332839,0.4432094477249045,0.540118096561306,0.4928650852483321,0.4619162342475908,0.0499128160418483,0.9104184829991282
Kogarah,0,1,13051,4365,5140,11017,1522,2704,3618,6434,120,4485,5586,11017,944,40,4811,5147,305,0.39620586366524463,0.46655169283834075,0.42026732981038234,0.5623251476530929,0.407098121085595,0.5070345829173096,0.007771517388770157,0.9347192539343306
Kogarah Bay - Carlton - Allawah,0,1,16200,4633,7482,13665,1556,3019,4484,7657,149,6410,6417,13665,839,104,5577,5975,280,0.3390413465056714,0.5475301866081229,0.3942797440250751,0.5856079404466501,0.469081595316502,0.46959385290889133,0.017405857740585774,0.9333891213389122
Monterey - Brighton-le-Sands - Kyeemagh,0,1,13896,3117,7139,11880,1623,2527,3528,6214,157,5448,5567,11880,858,118,5446,5956,380,0.26237373737373737,0.600925925925926,0.40666237528162213,0.5677502413904087,0.4585858585858586,0.4686026936026936,0.019811954331766288,0.9143720617864338
Rockdale - Banksia,0,1,19853,5847,8991,17049,2209,3262,6252,9732,204,7934,7862,17049,1277,151,6825,7409,422,0.34295266584550416,0.5273623086398029,0.33518290176736537,0.6424167694204685,0.46536453750953133,0.46114141591882224,0.020380618167094074,0.9211769469564044
Sans Souci - Ramsgate,0,1,16659,3565,8518,13985,1912,3152,4201,7487,143,6160,6882,13985,966,131,6366,6911,406,0.2549159814086521,0.6090811583839828,0.4209963937491652,0.561105916922666,0.4404719342152306,0.49209867715409367,0.018955288670235857,0.9211402112574157
Arncliffe - Bardwell Valley,0,1,16579,4599,7198,13893,2093,3063,4284,7498,160,6032,6545,13893,1312,169,5317,5959,470,0.3310300151155258,0.5181026416180811,0.40850893571619096,0.5713523606295012,0.4341754840567192,0.47110055423594616,0.028360463164960565,0.8922638026514516
Bexley - North,0,1,10145,1969,5101,8184,1114,1580,2455,4138,99,3939,3510,8184,728,36,3094,3271,134,0.24059139784946237,0.6232893450635386,0.3818269695505075,0.5932817786370227,0.4813049853372434,0.42888563049853373,0.011005808621216754,0.945888107612351
Bexley - South,0,1,15831,4346,7330,13313,1638,2645,4504,7285,143,6539,5861,13313,916,45,5343,5672,270,0.3264478329452415,0.5505896492150529,0.3630748112560055,0.6182566918325326,0.4911740404116277,0.44024637572297753,0.007933709449929478,0.9419957686882934
Wolli Creek,0,1,10731,5518,3315,9874,1036,3148,3135,6435,155,3294,5858,9874,727,27,4577,4881,270,0.5588414016609277,0.3357302005266356,0.4891996891996892,0.48717948717948717,0.33360340287624063,0.5932752683816083,0.005531653349723417,0.9377176808031141
Concord - Mortlake - Cabarita,0,1,23113,7223,10286,19419,1908,6104,5094,11432,221,7653,10808,19419,967,153,8445,8897,293,0.37195530150883155,0.5296874195375663,0.5339398180545836,0.44559132260321904,0.39409856326278386,0.5565683093877131,0.01719680791277959,0.9491963583230303
Drummoyne - Rodd Point,0,1,18366,6669,7127,15290,1502,5790,3762,9712,168,5097,9413,15290,769,148,7020,7443,275,0.4361674296926096,0.4661216481360366,0.596169686985173,0.3873558484349259,0.3333551340745585,0.6156311314584696,0.019884455192798602,0.9431680773881499
Five Dock - Abbotsford,0,1,20933,6639,8893,17399,1874,5894,4559,10634,191,6416,9971,17399,1014,425,7893,8645,315,0.38157365365825624,0.5111213288120007,0.5542599210080873,0.42871920255783336,0.3687568251048911,0.5730789125811828,0.049161364950838636,0.9130133024869866
Concord West - North Strathfield,0,1,12842,4407,5109,10610,1105,3190,3165,6453,98,4238,5719,10610,644,97,4298,4574,187,0.4153628652214892,0.4815268614514609,0.4943437161010383,0.4904695490469549,0.3994344957587182,0.5390197926484449,0.02120682116309576,0.939658941845212
Rhodes,0,1,11453,6236,2966,10060,856,3901,2560,6590,133,3479,6027,10060,542,17,4963,5219,227,0.6198807157057654,0.294831013916501,0.5919575113808802,0.3884673748103187,0.3458250497017893,0.5991053677932405,0.003257328990228013,0.9509484575589193
Balmain,0,1,15579,7370,4581,12946,1009,5913,2384,8395,103,3723,8628,12946,609,330,6222,6822,261,0.5692878109068438,0.3538544724239147,0.7043478260869566,0.2839785586658725,0.28757917503475977,0.6664606828363974,0.048372911169744945,0.9120492524186455
Lilyfield - Rozelle,0,1,13824,5745,4609,11337,974,5093,2479,7672,94,3266,7478,11337,578,271,5344,5822,212,0.5067478168827733,0.40654494134250685,0.6638425443169969,0.3231230448383733,0.2880832671782659,0.659610126135662,0.046547578151837854,0.9178976296805221
Annandale (NSW),0,1,9464,4363,2811,7948,765,3545,1766,5387,71,2279,5058,7948,606,102,3682,3975,186,0.5489431303472572,0.35367388022143936,0.658065713755337,0.32782624837571933,0.2867388022143936,0.636386512330146,0.025660377358490565,0.9262893081761007
Leichhardt,0,1,17532,6984,5980,14162,1186,6206,3440,9767,129,4478,9000,14162,678,268,6569,7106,263,0.4931506849315068,0.42225674339782515,0.635404934985154,0.35220640933756525,0.31619827707950854,0.6355034599632821,0.0377146073740501,0.9244300591049817
Canterbury (North) - Ashbury,0,1,11999,4051,5116,10177,1010,3028,2824,5957,102,4406,5280,10177,496,66,4474,4729,173,0.3980544364744031,0.5027021715633291,0.5083095517878127,0.4740641262380393,0.4329370148373784,0.5188169401591824,0.013956438993444703,0.9460773947980545
Croydon Park - Enfield,0,1,17434,4640,8142,14538,1747,3570,4133,7861,161,6790,6813,14538,924,272,5935,6499,282,0.31916357133030676,0.5600495253817581,0.4541406945681211,0.5257600814145783,0.46705186408034116,0.46863392488650435,0.04185259270657024,0.9132174180643176
Dulwich Hill - Lewisham,0,1,17948,7217,6587,15423,1619,5944,4124,10177,119,5252,9168,15423,992,232,7404,8012,376,0.4679374959476107,0.4270894119172664,0.5840621008155645,0.40522747371524026,0.3405303767101083,0.5944368799844388,0.02895656515227159,0.9241138292561158
Haberfield - Summer Hill,0,1,13520,5319,5160,11488,1009,4360,2877,7345,95,4100,6670,11488,716,109,5105,5377,150,0.46300487465181056,0.4491643454038997,0.5936010891763104,0.39169503063308375,0.3568941504178273,0.5806058495821727,0.020271526873721406,0.9494141714710805
Homebush,0,1,20822,8675,7000,17649,1985,4667,6052,11022,300,7168,9201,17649,1276,145,7387,8057,492,0.4915292651141708,0.39662303813247207,0.4234258755216839,0.5490836508800581,0.4061419910476514,0.5213326534081251,0.017996772992428942,0.9168424972073973
Strathfield South,0,1,3636,1126,1569,2967,277,845,863,1743,29,1331,1481,2967,147,34,1228,1322,53,0.37950792045837545,0.5288169868554095,0.48479632816982215,0.4951233505450373,0.44860128075497135,0.49915739804516346,0.025718608169440244,0.9288956127080181
Ashfield - North,0,1,11456,4668,4401,10080,1006,2900,3235,6231,104,4204,5231,10080,648,121,4552,4865,188,0.4630952380952381,0.43660714285714286,0.4654148611779811,0.5191783020381961,0.4170634920634921,0.5189484126984127,0.02487153134635149,0.9356628982528263
Ashfield - South,0,1,12246,4574,4922,10819,1325,3026,2922,6052,111,4698,5320,10819,788,109,4636,4955,201,0.4227747481282928,0.4549403826601349,0.5,0.4828155981493721,0.43423606617986876,0.49172751640632223,0.02199798183652876,0.9356205852674067
Burwood (NSW),0,1,15942,5880,6671,14464,1905,3090,4153,7478,236,7395,6026,14464,1037,194,5728,6333,392,0.4065265486725664,0.4612140486725664,0.4132120887937951,0.5553623963626638,0.5112693584070797,0.41662057522123896,0.030633191220590557,0.9044686562450656
Croydon,0,1,10993,3647,4747,9397,1007,2525,2475,5125,111,4488,4386,9397,500,103,3559,3810,134,0.38810258593168034,0.5051612216664894,0.4926829268292683,0.48292682926829267,0.47759923379802066,0.46674470575715654,0.027034120734908136,0.9341207349081365
Strathfield - East,0,1,16420,6508,6809,15006,1690,3455,5129,8795,211,7179,6849,15006,1011,86,5490,5962,364,0.4336931893909103,0.4537518326002932,0.39283683911313244,0.5831722569641842,0.47840863654538185,0.4564174330267893,0.01442468970144247,0.9208319355920832
Strathfield - West,0,1,9253,3536,3481,7814,800,2561,1843,4480,83,3330,4068,7814,423,67,2766,2976,125,0.4525211159457384,0.4454824673662657,0.5716517857142858,0.4113839285714286,0.42615817762989505,0.5206040440235474,0.022513440860215055,0.9294354838709677
Chatswood (West) - Lane Cove North,0,1,21294,9510,6463,17492,1522,6981,4376,11537,167,6029,10694,17492,764,129,8110,8565,315,0.5436771095357877,0.3694831923164875,0.6050966455751062,0.37930137817456877,0.3446718499885662,0.6113651955179511,0.015061295971978984,0.9468768242848803
St Leonards - Naremburn,0,1,11903,6209,3087,10072,791,5082,2119,7296,99,2526,7067,10072,484,83,5314,5609,213,0.6164614773629865,0.30649324861000793,0.696546052631579,0.2904331140350877,0.25079428117553615,0.7016481334392375,0.01479764663932965,0.9474059547156356
Artarmon,0,1,9406,4257,2658,7554,630,3043,1760,4877,79,2682,4512,7554,350,191,3417,3757,142,0.5635424940428911,0.35186656076250994,0.6239491490670495,0.36087758868156655,0.3550436854646545,0.5972994440031771,0.0508384349214799,0.9095022624434389
Castle Cove - Northbridge,0,1,13440,5736,4239,10781,800,4204,1901,6242,141,3770,6558,10781,456,14,4412,4521,108,0.5320471199332159,0.393191726184955,0.6735020826658122,0.3045498237744313,0.3496892681569428,0.608292366199796,0.0030966600309666,0.9758902897589029
Chatswood - East,0,1,19601,8479,6308,16295,1502,5183,3742,9131,198,7113,8281,16295,902,103,7171,7591,292,0.5203436637005217,0.3871126112304388,0.5676267659621071,0.4098127258788742,0.43651426818042344,0.508192697146364,0.013568699776050587,0.9446713213015413
Greenwich - Riverview,0,1,12928,6279,3616,10630,737,4632,2079,6836,133,3281,6954,10630,405,12,4561,4695,109,0.59068673565381,0.3401693320790216,0.6775892334698654,0.30412521942656523,0.3086547507055503,0.6541862652869238,0.0025559105431309905,0.9714589989350373
Lane Cove,0,1,15888,6961,4774,12751,1010,5498,2967,8599,133,4005,8253,12751,500,144,6044,6369,168,0.5459179672182574,0.3744020076856717,0.6393766717060123,0.34504012094429587,0.31409301231275977,0.6472433534624735,0.022609514837494113,0.9489715810959334
Willoughby,0,1,12996,4925,4410,10176,848,3901,2361,6338,91,3871,5907,10176,404,88,4408,4606,113,0.4839819182389937,0.43337264150943394,0.6154938466393184,0.37251498895550644,0.38040487421383645,0.5804834905660378,0.01910551454624403,0.9570125922709509
Asquith - Mount Colah,0,1,22057,7087,9127,17502,1303,5656,5801,11581,122,7200,9807,17502,507,44,7494,7712,168,0.4049251514112673,0.5214832590561079,0.48838614972800276,0.5009066574561782,0.411381556393555,0.560335961604388,0.005705394190871369,0.9717323651452282
Berowra - Brooklyn - Cowan,0,1,11790,3250,5424,9370,689,2924,3184,6163,67,4035,5110,9370,206,4,4003,4063,60,0.3468516542155816,0.5788687299893276,0.47444426415706636,0.516631510627941,0.43062966915688367,0.5453575240128068,9.844942160964804e-4,0.9852325867585527
Normanhurst - Thornleigh - Westleigh,0,1,19158,7056,7022,15288,1209,5405,3998,9513,109,6398,8335,15288,550,201,6088,6424,123,0.46153846153846156,0.45931449502878074,0.5681698728056344,0.42026700304846,0.4184981684981685,0.5451988487702774,0.031288916562889166,0.9476961394769614
Hornsby - East,0,1,11943,4783,4356,10052,917,2861,3417,6395,115,4355,5189,10052,491,204,4720,5130,195,0.4758257063270991,0.43334659769200157,0.44738076622361217,0.5343236903831118,0.43324711500198965,0.5162156784719458,0.03976608187134503,0.9200779727095516
Hornsby - West,0,1,10629,3742,4058,8537,744,2709,2341,5125,79,3851,4335,8537,359,171,3528,3810,103,0.43832728124633946,0.4753426262152981,0.5285853658536586,0.45678048780487807,0.45109523251727773,0.5077896216469486,0.04488188976377953,0.925984251968504
Wahroonga (West) - Waitara,0,1,11877,4990,3601,9487,894,3149,2301,5548,97,3918,4976,9487,589,117,4259,4578,189,0.5259829240012649,0.3795720459576262,0.5675919250180245,0.41474405191059843,0.4129861916306525,0.5245072204068726,0.025557011795543906,0.9303189165574487
Gordon - Killara,0,1,22433,10210,6878,18459,1379,6695,3705,10601,197,7431,10215,18459,810,17,7781,8010,207,0.5531177203532153,0.3726095671488163,0.6315441939439675,0.3494953306291859,0.4025678530797985,0.553388590931253,0.002122347066167291,0.9714107365792759
Lindfield - Roseville,0,1,24599,11073,7206,19600,1310,7820,3769,11813,216,7408,11516,19600,679,16,8284,8534,209,0.5649489795918368,0.3676530612244898,0.6619825615846948,0.31905527808346734,0.37795918367346937,0.5875510204081633,0.0018748535270681978,0.9707054136395594
Pymble,0,1,17221,7721,5080,13690,888,5547,2796,8494,148,5217,8027,13690,446,22,5557,5708,132,0.5639883126369613,0.3710737764791819,0.6530492112079115,0.32917353425947726,0.3810810810810811,0.5863403944485026,0.003854239663629993,0.9735459004905396
St Ives,0,1,21665,8694,7204,17110,1216,6072,3617,9851,179,7033,9578,17110,518,7,7250,7398,127,0.50812390414962,0.4210403272939801,0.6163841234392448,0.36717084559943153,0.41104617182933956,0.5597895967270602,9.462016761286835e-4,0.9799945931332793
Turramurra,0,1,20251,8362,6832,16504,1321,5925,3265,9325,130,6664,9175,16504,667,47,6881,7074,136,0.5066650508967523,0.4139602520601066,0.6353887399463807,0.35013404825737265,0.4037809015996122,0.5559258361609307,0.006644048628781454,0.9727169918009613
Wahroonga (East) - Warrawee,0,1,18191,7698,6009,14785,1092,5466,3018,8646,155,5883,8280,14785,609,6,5918,6060,131,0.5206628339533311,0.40642543118025026,0.6321998612074948,0.34906315058986814,0.3979032803517078,0.5600270544470748,9.900990099009901e-4,0.9765676567656766
Cremorne - Cammeray,0,1,18905,9003,5652,15869,1220,7195,3280,10633,155,4344,10861,15869,679,66,8333,8648,252,0.5673325351313883,0.35616611002583654,0.6766669801561177,0.3084736198626916,0.2737412565379041,0.6844161572877938,0.007631822386679001,0.9635753931544866
Crows Nest - Waverton,0,1,17916,9658,4813,15550,1087,7574,3374,11091,148,3867,11104,15550,589,138,8240,8630,238,0.6210932475884244,0.3095176848874598,0.6828960418357226,0.30421062122441617,0.24868167202572347,0.7140836012861737,0.015990730011587486,0.9548088064889919
Neutral Bay - Kirribilli,0,1,17183,8677,5139,15333,1520,6716,3203,10071,158,3954,10419,15333,954,281,8054,8754,401,0.5659036066001435,0.33515945998826063,0.6668652566775891,0.31804190249230463,0.2578751711993739,0.6795147720602622,0.032099611606122916,0.9200365547178433
North Sydney - Lavender Bay,0,1,12441,6913,3187,11245,1141,5308,2163,7615,149,2592,7896,11245,754,52,6007,6412,336,0.6147621164962206,0.2834148510449088,0.6970453053184504,0.2840446487196323,0.23050244553134727,0.7021787461093819,0.008109794135995009,0.936837180286962
Mosman - North,0,1,13763,6175,4423,11658,1074,4408,2186,6764,169,3578,7498,11658,587,53,5644,5921,225,0.5296791902556185,0.37939612283410534,0.651685393258427,0.3231815493790656,0.30691370732544176,0.6431634928804255,0.008951190677250465,0.953217361932106
Mosman - South,0,1,14565,6767,4348,12057,941,4990,2233,7394,161,3652,7872,12057,536,40,5788,5994,162,0.5612507257194991,0.36062038649747036,0.6748715174465784,0.3020016229375169,0.30289458405905284,0.6528987310276189,0.00667334000667334,0.9656322989656323
Balgowlah - Clontarf - Seaforth,0,1,20732,7845,7146,16251,1269,6477,3624,10267,163,5646,9938,16251,641,90,6938,7214,186,0.48273952372161716,0.4397267860439358,0.630856141034382,0.3529755527417941,0.34742477386007015,0.6115315980555043,0.012475741613529248,0.9617410590518436
Manly - Fairlight,0,1,22438,10453,6976,19196,1763,8548,4140,12892,212,4908,13264,19196,1018,196,9170,9776,371,0.5445405292769326,0.3634090435507397,0.6630468507601613,0.32112938256282964,0.2556782663054803,0.6909772869347781,0.020049099836333878,0.938011456628478
Avalon - Palm Beach,0,1,13052,3916,5790,10795,1087,3245,2755,6123,122,4230,6018,10795,548,0,4704,4867,152,0.36276053728578045,0.5363594256600278,0.5299689694594153,0.4499428384778703,0.3918480778138027,0.5574803149606299,0,0.9665091432093692
Bayview - Elanora Heights,0,1,11243,3110,5224,9346,1010,2699,2463,5250,85,3807,5060,9346,491,24,3843,4055,180,0.3327626792210571,0.5589557029745346,0.514095238095238,0.46914285714285714,0.40734003851915257,0.5414080890220415,0.00591861898890259,0.9477188655980271
Newport - Bilgola,0,1,13681,4163,6176,11347,1005,3686,3353,7154,107,4206,6658,11347,480,27,4935,5092,132,0.366881113950824,0.5442848329955055,0.515236231478893,0.46868884540117417,0.37067066184894687,0.586763021062836,0.0053024351924587584,0.9691673212882954
Mona Vale - Warriewood (North),0,1,14634,3515,6972,12015,1544,3150,3730,6998,117,4635,6439,12015,937,30,5125,5418,251,0.29255097794423635,0.580274656679151,0.45012860817376393,0.533009431266076,0.3857677902621723,0.5359134415314191,0.005537098560354375,0.9459210040605389
North Narrabeen - Warriewood (South),0,1,10874,2617,5086,8538,835,2590,3060,5734,84,3229,4874,8538,436,0,3541,3676,128,0.30651206371515577,0.5956898571093933,0.4516916637600279,0.533658876874782,0.378191613961115,0.570859686109159,0,0.9632752992383025
Beacon Hill - Narraweena,0,1,14547,3340,7101,11672,1234,3067,3979,7152,110,5121,5973,11672,572,394,4266,4829,162,0.2861549006168609,0.6083790267306374,0.428831096196868,0.556347874720358,0.43874228923920494,0.511737491432488,0.08159039138537999,0.8834127148477946
Cromer,0,1,8046,1723,3998,6408,691,1712,2080,3860,70,2761,3317,6408,307,31,2619,2767,109,0.2688826466916355,0.6239076154806492,0.44352331606217615,0.538860103626943,0.43086766541822724,0.5176342072409488,0.011203469461510662,0.946512468377304
Forestville - Killarney Heights,0,1,13161,4200,5218,10358,949,3434,2713,6212,75,4435,5509,10358,423,112,4171,4399,112,0.40548368410890134,0.5037652056381541,0.5528010302640052,0.43673535093367677,0.4281714616721375,0.5318594323228423,0.025460331893612183,0.9481700386451466
Freshwater - Brookvale,0,1,21828,7731,8623,17906,1544,6745,5563,12508,195,5590,11493,17906,801,135,8137,8583,294,0.43175471908857366,0.48157042332179156,0.5392548768787976,0.44475535657179405,0.31218585948843963,0.6418518932201497,0.015728766165676335,0.9480368169637656
Manly Vale - Allambie Heights,0,1,17550,5369,7094,13718,1264,4659,4221,8990,116,5073,7867,13718,770,210,5709,6099,155,0.39138358361277154,0.5171307770812071,0.5182424916573971,0.4695216907675195,0.3698060941828255,0.5734800991398163,0.03443187407771766,0.9360550909985244
Terrey Hills - Duffys Forest,0,1,3786,964,1838,3116,307,848,954,1819,13,1261,1692,3116,170,0,1193,1231,33,0.30937098844672656,0.5898587933247753,0.46619021440351843,0.5244639912039583,0.4046854942233633,0.5430038510911425,0,0.9691307879772543
Belrose,0,1,8652,2283,4127,7062,650,2039,1935,4018,50,3140,3636,7062,286,9,2842,2918,66,0.32327952421410366,0.5843953554233928,0.5074664011946242,0.4815828770532603,0.44463324837156615,0.5148683092608326,0.003084304318026045,0.973954763536669
Collaroy - Collaroy Plateau,0,1,13980,3735,6689,11479,1060,3442,3875,7432,119,4310,6641,11479,519,34,4814,5029,169,0.32537677498039896,0.5827162644829689,0.4631324004305705,0.5213939720129172,0.3754682463629236,0.5785347155675582,0.0067607874328892426,0.9572479618214357
Dee Why (South) - North Curl Curl,0,1,9116,2881,3859,7398,652,2425,2547,5039,58,2628,4436,7398,333,47,3172,3340,124,0.3894295755609624,0.5216274668829414,0.4812462790236158,0.5054574320301647,0.35523114355231145,0.5996215193295485,0.01407185628742515,0.9497005988023952
Dee Why - North,0,1,17816,5496,8149,15208,1572,4215,6206,10589,166,5330,9152,15208,716,100,7516,7925,298,0.36138874276696475,0.5358364018937402,0.39805458494664275,0.5860798942298612,0.35047343503419254,0.601788532351394,0.012618296529968454,0.948391167192429
Frenchs Forest - Oxford Falls,0,1,17175,5007,7424,13450,1021,4499,4109,8707,99,5547,7519,13450,384,6,5286,5400,101,0.37226765799256506,0.5519702602230483,0.5167106925462271,0.4719191455151028,0.4124163568773234,0.5590334572490706,0.0011111111111111111,0.9788888888888889
Narrabeen - Wheeler Heights,0,1,11241,2776,5617,9557,1168,2503,2932,5483,66,3651,5160,9557,756,132,4376,4726,208,0.2904677199958146,0.5877367374699174,0.456501915010031,0.5347437534196607,0.38202364758815527,0.5399183844302605,0.0279305966991113,0.9259415996614473
Camden - Ellis Lane,0,1,13295,2086,7383,10711,1235,2240,3850,6180,96,4691,5318,10711,702,113,4369,4646,159,0.194753057604332,0.6892913826906918,0.36245954692556637,0.6229773462783171,0.43796097469890766,0.49649892633741016,0.024321997417133017,0.9403788204907447
Currans Hill,0,1,6445,760,3628,4758,361,914,2341,3312,69,1876,2679,4758,205,51,2015,2122,59,0.15973097940311054,0.762505254308533,0.27596618357487923,0.7068236714975845,0.3942833123160992,0.5630517023959647,0.02403393025447691,0.9495758718190387
Elderslie - Narellan,0,1,14019,2039,7777,10674,852,2329,4520,6960,102,4506,5695,10674,477,247,4376,4799,174,0.19102492036724752,0.7285928424208357,0.3346264367816092,0.6494252873563219,0.42214727374929734,0.5335394416338767,0.051469056053344446,0.9118566367993332
Harrington Park,0,1,11241,1747,6190,8587,660,2136,3689,5926,104,3558,4751,8587,277,3,3209,3286,74,0.2034470711540701,0.7208571095842553,0.3604454944313196,0.6225109686128923,0.41434726912775127,0.5532782112495633,9.129640900791236e-4,0.9765672550213025
Mount Annan,0,1,19040,2652,10833,14652,1157,3100,6792,10045,161,6140,7960,14652,561,73,5783,6028,163,0.180999180999181,0.7393529893529893,0.3086112493777999,0.6761572921851667,0.41905541905541904,0.5432705432705432,0.012110152621101527,0.9593563370935634
Spring Farm,0,1,9539,1450,4839,6761,482,1573,3447,5121,96,2249,4300,6761,223,10,3064,3158,77,0.2144653157816891,0.7157225262535128,0.3071665690294864,0.6731107205623902,0.3326431001331164,0.6360005916284573,0.0031665611146295125,0.9702343255224826
Bradbury - Wedderburn,0,1,20011,2056,11362,15282,1863,1827,5798,7779,163,7876,6302,15282,1105,871,5587,6856,394,0.134537364219343,0.7434890721109803,0.2348630929425376,0.7453400179971719,0.5153775683811019,0.412380578458317,0.12704200700116686,0.8149066511085181
Campbelltown - Woodbine,0,1,22084,3814,11672,17790,2305,2814,6241,9260,214,8661,7716,17790,1419,489,7322,8406,574,0.21439010680157392,0.6560989319842608,0.3038876889848812,0.6739740820734341,0.48684654300168634,0.43372681281618886,0.05817273376159886,0.8710444920295027
Claymore - Eagle Vale - Raby,0,1,20236,2397,11513,15707,1800,2085,6404,8692,207,7691,7017,15707,991,539,5742,6622,342,0.15260711784554656,0.7329852931813841,0.2398757478140819,0.7367694431661298,0.4896542942637041,0.4467434901636213,0.08139534883720931,0.867109634551495
Holsworthy Military Area,0,1,5,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA
Leumeah - Minto Heights,0,1,16729,2215,9678,13380,1494,1806,4968,6937,170,6789,5731,13380,868,427,5274,6035,320,0.1655455904334828,0.7233183856502242,0.260343087790111,0.7161597232232954,0.5073991031390135,0.42832585949177876,0.07075393537696768,0.8739022369511185
Minto - St Andrews,0,1,21335,3592,10780,16423,2061,2214,6228,8679,227,8347,6892,16423,1193,679,5778,6847,372,0.2187176520733118,0.6563965170797053,0.2550985136536467,0.717594192879364,0.5082506241247031,0.4196553613834257,0.099167518621294,0.8438732291514532
Rosemeadow - Glen Alpine,0,1,21155,2466,12212,16836,2153,2299,5965,8462,179,8655,6916,16836,1267,653,6092,7188,426,0.14647184604419103,0.7253504395343312,0.27168518080831955,0.7049160954857008,0.5140769779044904,0.4107864100736517,0.09084585420144685,0.8475236505286589
Denham Court - Bardia,0,1,14868,3973,5874,10817,977,2792,3727,6675,160,4343,5975,10817,505,3,4231,4419,168,0.3672922252010724,0.5430341129703244,0.41827715355805245,0.5583520599250936,0.40149764259961174,0.5523712674493853,6.788866259334691e-4,0.9574564381081693
Glenfield,0,1,10536,2755,4539,8331,1043,1709,2833,4655,121,3607,3918,8331,794,130,3065,3348,150,0.33069259392629935,0.5448325531148721,0.36713211600429646,0.6085929108485499,0.43296122914416035,0.4702916816708678,0.03882915173237754,0.9154719235364397
Ingleburn,0,1,16720,3314,8460,13333,1557,2119,4811,7109,175,6650,5829,13333,841,309,5188,5810,302,0.24855621390534763,0.6345158628965725,0.29807286538191025,0.676747784498523,0.49876246906172655,0.4371859296482412,0.053184165232358006,0.8929432013769363
Macquarie Fields,0,1,14198,2290,7145,10969,1531,1224,3609,4956,117,6121,3904,10969,942,963,3593,4935,368,0.20877017048044488,0.6513811651016501,0.2469733656174334,0.7282082324455206,0.5580271674719665,0.3559121159631689,0.1951367781155015,0.72806484295846
Bargo,0,1,5934,521,3728,4749,506,695,2025,2803,79,2331,2153,4749,270,8,1959,2065,98,0.10970730680143188,0.7850073699726258,0.24794862647163754,0.7224402425972173,0.490840176879343,0.45335860181090754,0.00387409200968523,0.9486682808716707
Douglas Park - Appin,0,1,11112,1374,6113,8437,940,1725,3526,5374,116,3427,4412,8437,601,16,3291,3474,159,0.16285409505748488,0.7245466398008771,0.32098995161890587,0.6561220692221809,0.40618703330567735,0.5229346924262178,0.004605641911341394,0.9473229706390328
Picton - Tahmoor - Buxton,0,1,18987,2063,11255,14989,1670,2525,6511,9180,142,6821,7210,14989,961,159,6338,6794,296,0.13763426512776036,0.7508839815864967,0.2750544662309368,0.7092592592592593,0.4550670491693909,0.4810194142371072,0.023403002649396525,0.9328819546658816
The Oaks - Oakdale,0,1,9808,1119,5793,7764,848,1442,3284,4826,90,3396,3831,7764,526,0,2923,3100,168,0.14412673879443585,0.7461360123647605,0.2987981765437215,0.6804807293825114,0.437403400309119,0.49343122102009274,0,0.9429032258064516
Blackheath - Megalong Valley,0,1,5764,1777,2647,4962,548,1093,1270,2402,45,2519,2129,4962,305,40,2614,2771,117,0.3581217251108424,0.5334542523176139,0.45503746877601997,0.5287260616153205,0.507658202337767,0.4290608625554212,0.014435221941537351,0.943341753879466
Blaxland - Warrimoo - Lapstone,0,1,18993,5306,8815,15198,1078,4449,4826,9389,113,6444,8261,15198,477,112,6617,6878,140,0.34912488485327015,0.5800105277010132,0.47385238044520184,0.514005751411226,0.424003158310304,0.5435583629424924,0.01628380343123001,0.9620529223611515
Blue Mountains - North,0,1,7,4,3,7,0,0,0,4,0,0,0,7,0,0,5,7,0,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0.7142857142857143
